"Statistic" "Stat_Cord" "Sig_ID" "Act_ID"
"mean" 0.27832678 1 1
"mean" 0.27839415 1 1
"mean" 0.27750957 1 1
"mean" 0.27798405 1 1
"mean" 0.27564442 1 1
"mean" 0.39365355 1 1
"mean" 0.31932383 1 1
"mean" 0.27903686 1 1
"mean" 0.2816654 1 1
"mean" 0.27714164 1 1
"mean" 0.27890115 1 1
"mean" 0.27972834 1 1
"mean" 0.27603949 1 1
"mean" 0.27831632 1 1
"mean" 0.27575263 1 1
"mean" 0.27885089 1 1
"mean" 0.28202074 1 1
"mean" 0.31076307 1 1
"mean" 0.2645391 1 1
"mean" 0.26963511 1 1
"mean" 0.27259354 1 1
"mean" 0.27682826 1 1
"mean" 0.2761599 1 1
"mean" 0.27575308 1 1
"mean" 0.27790646 1 1
"mean" 0.27554943 1 1
"mean" 0.27778196 1 1
"mean" 0.27725766 1 1
"mean" 0.27426151 1 1
"mean" -0.066238871 1 1
"mean" -0.083287063 1 1
"mean" 0.2591151 1 1
"mean" 0.29230775 1 1
"mean" 0.32588645 1 1
"mean" 0.30005315 1 1
"mean" 0.28809417 1 1
"mean" 0.27676588 1 1
"mean" 0.24389788 1 1
"mean" 0.18047854 1 1
"mean" 0.20896421 1 1
"mean" 0.25012584 1 1
"mean" 0.27324282 1 1
"mean" 0.34625374 1 1
"mean" 0.32599307 1 1
"mean" 0.27052 1 1
"mean" 0.22667958 1 1
"mean" 0.23948442 1 1
"mean" 0.29542323 1 1
"mean" 0.28051914 1 1
"mean" 0.34708066 1 1
"mean" 0.28375642 1 1
"mean" 0.23285893 1 1
"mean" 0.27194632 1 1
"mean" 0.34859482 1 1
"mean" 0.32551283 1 1
"mean" 0.21453672 1 1
"mean" 0.22009445 1 1
"mean" 0.28384717 1 1
"mean" 0.27305549 1 1
"mean" 0.29286452 1 1
"mean" 0.28562929 1 1
"mean" 0.15618659 1 1
"mean" 0.29644415 1 1
"mean" 0.39824941 1 1
"mean" 0.32858963 1 1
"mean" 0.24003888 1 1
"mean" 0.2784596 1 1
"mean" 0.26682128 1 1
"mean" 0.28656754 1 1
"mean" 0.30583985 1 1
"mean" 0.31035963 1 1
"mean" 0.28772456 1 1
"mean" 0.22003494 1 1
"mean" 0.23398475 1 1
"mean" 0.24898582 1 1
"mean" 0.22251789 1 1
"mean" 0.22247974 1 1
"mean" 0.28111697 1 1
"mean" 0.28618516 1 1
"mean" 0.29672786 1 1
"mean" 0.29668098 1 1
"mean" 0.27330795 1 1
"mean" 0.23887121 1 1
"mean" 0.2408087 1 1
"mean" 0.36562924 1 1
"mean" 0.33117237 1 1
"mean" 0.1902231 1 1
"mean" 0.23003885 1 1
"mean" 0.3444907 1 1
"mean" 0.20714979 1 1
"mean" 0.1686636 1 1
"mean" 0.41024452 1 1
"mean" 0.41043867 1 1
"mean" 0.26097364 1 1
"mean" 0.19239073 1 1
"mean" 0.16085356 1 1
"mean" 0.19737448 1 1
"mean" 0.28930934 1 1
"mean" 0.30968525 1 1
"mean" 0.24748304 1 1
"mean" 0.24404031 1 1
"mean" 0.29942617 1 1
"mean" 0.27386865 1 1
"mean" 0.27278629 1 1
"mean" 0.21800676 1 1
"mean" 0.26760132 1 1
"mean" 0.20297773 1 1
"mean" 0.29261951 1 1
"mean" 0.25244236 1 1
"mean" 0.18944069 1 1
"mean" 0.25745284 1 1
"mean" 0.2795809 1 1
"mean" 0.28068106 1 1
"mean" 0.17993953 1 1
"mean" 0.22588802 1 1
"mean" 0.26439312 1 1
"mean" 0.28541537 1 1
"mean" 0.23826921 1 1
"mean" 0.18359029 1 1
"mean" 0.21462352 1 1
"mean" 0.26001212 1 1
"mean" 0.32955346 1 1
"mean" 0.20876832 1 1
"mean" 0.35382353 1 1
"mean" 0.35619073 1 1
"mean" 0.22259283 1 1
"mean" 0.22966134 1 1
"mean" 0.21537091 1 1
"mean" 0.34355324 1 1
"mean" 0.29010859 1 1
"mean" 0.25079554 1 1
"mean" 0.40209809 1 1
"mean" 0.41983326 1 1
"mean" 0.3139389 1 1
"mean" 0.25994947 1 1
"mean" 0.2038278 1 1
"mean" 0.18594631 1 1
"mean" 0.33584724 1 1
"mean" 0.2860648 1 1
"mean" 0.23601277 1 2
"mean" 0.26731751 1 2
"mean" 0.28335241 1 2
"mean" 0.26927723 1 2
"mean" 0.2783618 1 2
"mean" 0.30643156 1 2
"mean" 0.28749007 1 2
"mean" 0.26287883 1 2
"mean" 0.27944197 1 2
"mean" 0.28643265 1 2
"mean" 0.27293268 1 2
"mean" 0.24847403 1 2
"mean" 0.26582646 1 2
"mean" 0.27605329 1 2
"mean" 0.26377017 1 2
"mean" 0.27088078 1 2
"mean" 0.43020885 1 2
"mean" 0.29495455 1 2
"mean" 0.27456461 1 2
"mean" 0.26924174 1 2
"mean" 0.27392022 1 2
"mean" 0.28827279 1 2
"mean" 0.28410731 1 2
"mean" 0.27010097 1 2
"mean" 0.27319016 1 2
"mean" 0.28011247 1 2
"mean" 0.27739954 1 2
"mean" 0.27487138 1 2
"mean" 0.27952882 1 2
"mean" 0.2813921 1 2
"mean" 0.28247452 1 2
"mean" 0.3256536 1 2
"mean" 0.26217511 1 2
"mean" 0.27439932 1 2
"mean" 0.27118439 1 2
"mean" 0.27055607 1 2
"mean" 0.26051905 1 2
"mean" 0.093068135 1 2
"mean" -0.18139412 1 2
"mean" -0.0615055 1 2
"mean" 0.23159725 1 2
"mean" 0.27500006 1 2
"mean" 0.25401543 1 2
"mean" 0.37655125 1 2
"mean" 0.27732739 1 2
"mean" 0.26788442 1 2
"mean" 0.27687512 1 2
"mean" 0.27589441 1 2
"mean" 0.27463913 1 2
"mean" 0.27565662 1 2
"mean" 0.28167526 1 2
"mean" 0.28685725 1 2
"mean" 0.27950407 1 2
"mean" 0.27376357 1 2
"mean" 0.27789697 1 2
"mean" 0.27771536 1 2
"mean" 0.27416643 1 2
"mean" 0.26307307 1 2
"mean" 0.25924966 1 2
"mean" 0.2731223 1 2
"mean" 0.280936 1 2
"mean" 0.28919046 1 2
"mean" 0.29412126 1 2
"mean" 0.27408717 1 2
"mean" 0.27076432 1 2
"mean" 0.28778228 1 2
"mean" 0.28882018 1 2
"mean" 0.30174345 1 2
"mean" 0.28931482 1 2
"mean" 0.25651512 1 2
"mean" 0.28684091 1 2
"mean" 0.28226646 1 2
"mean" 0.23982421 1 2
"mean" 0.27218141 1 2
"mean" 0.2721901 1 2
"mean" 0.27168092 1 2
"mean" 0.27270038 1 2
"mean" 0.27619261 1 2
"mean" 0.27771105 1 2
"mean" 0.2752802 1 2
"mean" 0.28817583 1 2
"mean" 0.292282 1 2
"mean" 0.27263222 1 2
"mean" 0.26563017 1 2
"mean" 0.27593368 1 2
"mean" 0.28076891 1 2
"mean" 0.27424221 1 2
"mean" 0.33614928 1 2
"mean" 0.29658487 1 2
"mean" 0.24795242 1 2
"mean" 0.27631796 1 2
"mean" 0.27851827 1 2
"mean" 0.27287741 1 2
"mean" 0.2895603 1 2
"mean" 0.29453204 1 2
"mean" 0.26703075 1 2
"mean" 0.2374203 1 2
"mean" 0.23965834 1 2
"mean" 0.24745185 1 2
"mean" 0.25841772 1 2
"mean" 0.27072544 1 2
"mean" 0.293718 1 2
"mean" 0.29966975 1 2
"mean" 0.25499622 1 2
"mean" 0.21856391 1 2
"mean" 0.25643361 1 2
"mean" 0.34790061 1 2
"mean" 0.32179415 1 2
"mean" 0.21875287 1 2
"mean" 0.22349818 1 2
"mean" 0.28144069 1 2
"mean" 0.36888214 1 2
"mean" 0.34063254 1 2
"mean" 0.24546849 1 2
"mean" 0.20231704 1 2
"mean" 0.23177399 1 2
"mean" 0.2736521 1 2
"mean" 0.26484622 1 2
"mean" 0.1954509 1 2
"mean" 0.26005764 1 2
"mean" 0.40137358 1 2
"mean" 0.25170106 1 2
"mean" 0.20908092 1 2
"mean" 0.26361114 1 2
"mean" 0.31341697 1 2
"mean" 0.38648994 1 2
"mean" 0.29724979 1 2
"mean" 0.40796171 1 2
"mean" 0.3363213 1 2
"mean" 0.28176742 1 2
"mean" 0.17444228 1 2
"mean" 0.16496565 1 2
"mean" 0.36480638 1 2
"mean" 0.3581001 1 2
"mean" 0.43396328 1 2
"mean" 0.39825953 1 2
"mean" 0.11336129 1 2
"mean" 0.17659603 1 2
"mean" 0.32805345 1 2
"mean" 0.29480972 1 2
"mean" 0.27705363 1 2
"mean" 0.058825669 1 2
"mean" 0.21824853 1 2
"mean" 0.32002946 1 2
"mean" 0.40464083 1 2
"mean" 0.3259736 1 2
"mean" 0.17984498 1 2
"mean" 0.21803742 1 2
"mean" 0.35930724 1 2
"mean" 0.35614452 1 2
"mean" 0.17331223 1 2
"mean" 0.26248578 1 2
"mean" 0.2739514 1 2
"mean" 0.24005401 1 2
"mean" 0.28308509 1 2
"mean" 0.32332368 1 2
"mean" 0.30282609 1 2
"mean" 0.29805475 1 2
"mean" 0.091124312 1 2
"mean" 0.12888592 1 2
"mean" 0.2198336 1 2
"mean" 0.36675303 1 2
"mean" 0.38196763 1 2
"mean" 0.35345495 1 2
"mean" 0.20922994 1 2
"mean" 0.13669746 1 2
"mean" 0.27441806 1 2
"mean" 0.21042944 1 2
"mean" 0.29407001 1 2
"mean" 0.24860852 1 2
"mean" 0.21549677 1 2
"mean" 0.26812381 1 2
"mean" 0.35951803 1 2
"mean" 0.21323468 1 2
"mean" 0.20481442 1 2
"mean" 0.24075493 1 2
"mean" 0.28100578 1 2
"mean" 0.27311074 1 2
"mean" 0.28179384 1 2
"mean" 0.27412441 1 2
"mean" 0.27526771 1 2
"mean" 0.27619094 1 2
"mean" 0.27325437 1 2
"mean" 0.27907242 1 2
"mean" 0.2826611 1 2
"mean" 0.27867898 1 2
"mean" 0.27305103 1 2
"mean" 0.27745001 1 2
"mean" 0.28162614 1 2
"mean" 0.36100048 1 2
"mean" 0.28447768 1 2
"mean" 0.25600381 1 2
"mean" 0.28009789 1 2
"mean" 0.30283482 1 2
"mean" 0.28430928 1 2
"mean" 0.28326382 1 2
"mean" 0.286952 1 2
"mean" 0.27267681 1 2
"mean" 0.27185147 1 2
"mean" 0.2754235 1 2
"mean" 0.2708317 1 2
"mean" 0.2727471 1 2
"mean" 0.277341 1 2
"mean" 0.28706553 1 2
"mean" 0.27864378 1 2
"mean" 0.16430905 1 2
"mean" 0.24429634 1 2
"mean" 0.27134909 1 2
"mean" 0.26855745 1 2
"mean" 0.27698778 1 2
"mean" 0.27788045 1 2
"mean" 0.27555343 1 2
"mean" 0.27464524 1 2
"mean" 0.27766128 1 2
"mean" 0.27838495 1 2
"mean" 0.27618768 1 2
"mean" 0.27552752 1 2
"mean" 0.27240728 1 2
"mean" 0.39317566 1 2
"mean" 0.28980389 1 2
"mean" 0.26915611 1 2
"mean" 0.27358776 1 2
"mean" 0.27889486 1 2
"mean" 0.27832059 1 2
"mean" 0.27882544 1 2
"mean" 0.27614864 1 2
"mean" 0.27546483 1 2
"mean" 0.27758758 1 2
"mean" 0.26184609 1 2
"mean" 0.25026411 1 2
"mean" 0.28577601 1 2
"mean" 0.31860472 1 2
"mean" 0.27807082 1 2
"mean" 0.25008823 1 2
"mean" 0.26573827 1 2
"mean" 0.26295204 1 2
"mean" 0.26633272 1 2
"mean" 0.27416584 1 2
"mean" 0.27802477 1 2
"mean" 0.28348739 1 2
"mean" 0.28766482 1 2
"mean" 0.274487 1 2
"mean" 0.26633797 1 2
"mean" 0.24782504 1 2
"mean" 0.24147544 1 2
"mean" 0.27421965 1 2
"mean" 0.31421469 1 2
"mean" 0.29067526 1 2
"mean" 0.25657896 1 2
"mean" 0.27507698 1 2
"mean" 0.2631234 1 2
"mean" 0.26825472 1 2
"mean" 0.27527453 1 2
"mean" 0.2771948 1 2
"mean" 0.27274802 1 2
"mean" 0.27531042 1 2
"mean" 0.27824475 1 2
"mean" 0.27513809 1 2
"mean" 0.27365544 1 2
"mean" 0.2714901 1 2
"mean" 0.28152916 1 2
"mean" 0.28170692 1 2
"mean" 0.27710055 1 2
"mean" 0.24035356 1 2
"mean" 0.38523426 1 2
"mean" 0.31645563 1 2
"mean" 0.20319549 1 2
"mean" 0.23717016 1 2
"mean" 0.33268007 1 2
"mean" 0.36837858 1 2
"mean" 0.23201142 1 2
"mean" 0.18181686 1 2
"mean" 0.26372531 1 2
"mean" 0.34416053 1 2
"mean" 0.32222132 1 2
"mean" 0.26773362 1 2
"mean" 0.25480481 1 2
"mean" 0.20035178 1 2
"mean" 0.27826892 1 2
"mean" 0.34005104 1 2
"mean" 0.32614515 1 2
"mean" 0.24592767 1 2
"mean" 0.23433414 1 2
"mean" 0.31359331 1 2
"mean" 0.35077557 1 2
"mean" 0.27225339 1 2
"mean" 0.22209307 1 2
"mean" 0.22819872 1 2
"mean" 0.26561363 1 2
"mean" 0.29782733 1 2
"mean" 0.33591127 1 2
"mean" 0.2951506 1 2
"mean" 0.35136911 1 2
"mean" 0.22365083 1 2
"mean" 0.2269563 1 2
"mean" 0.35190941 1 2
"mean" 0.26049931 1 2
"mean" 0.27854618 1 2
"mean" 0.27317626 1 2
"mean" 0.33965369 1 2
"mean" 0.18861068 1 2
"mean" 0.35668201 1 2
"mean" 0.37473871 1 2
"mean" 0.30192251 1 2
"mean" 0.2759498 1 2
"mean" 0.13869448 1 2
"mean" 0.34347369 1 2
"mean" 0.424807 1 2
"mean" 0.20078516 1 2
"mean" 0.42756169 1 2
"mean" 0.38293696 1 2
"mean" 0.19855719 1 2
"mean" 0.24951885 1 2
"mean" 0.22801284 1 2
"mean" 0.33410992 1 2
"mean" 0.27667259 1 2
"mean" 0.12138473 1 2
"mean" 0.2336308 1 2
"mean" 0.29920213 1 2
"mean" 0.32127063 1 2
"mean" 0.22828647 1 2
"mean" 0.24339753 1 2
"mean" 0.38982759 1 2
"mean" 0.31137714 1 2
"mean" 0.28896163 1 2
"mean" 0.12803974 1 2
"mean" 0.30984748 1 2
"mean" 0.39052715 1 2
"mean" 0.3067724 1 2
"mean" 0.17543173 1 2
"mean" 0.21317248 1 2
"mean" 0.25487923 1 2
"mean" 0.18985623 1 2
"mean" 0.22028647 1 2
"mean" 0.30126226 1 2
"mean" 0.29812846 1 2
"mean" 0.29854837 1 2
"mean" 0.25235428 1 2
"mean" 0.27764222 1 2
"mean" 0.29724976 1 2
"mean" 0.26222974 1 2
"mean" 0.19695721 1 3
"mean" 0.24892254 1 3
"mean" 0.29745142 1 3
"mean" 0.31015977 1 3
"mean" 0.30170926 1 3
"mean" 0.28416228 1 3
"mean" 0.28272557 1 3
"mean" 0.28399551 1 3
"mean" 0.27880448 1 3
"mean" 0.27543356 1 3
"mean" 0.27435965 1 3
"mean" 0.271998 1 3
"mean" 0.28471301 1 3
"mean" 0.27953649 1 3
"mean" 0.27751085 1 3
"mean" 0.44771752 1 3
"mean" 0.26047972 1 3
"mean" 0.27695929 1 3
"mean" 0.27982846 1 3
"mean" 0.2791094 1 3
"mean" 0.28098394 1 3
"mean" 0.27802502 1 3
"mean" 0.27552393 1 3
"mean" 0.27697908 1 3
"mean" 0.27988052 1 3
"mean" 0.27583885 1 3
"mean" 0.27577535 1 3
"mean" 0.27900791 1 3
"mean" 0.12080064 1 3
"mean" 0.25615433 1 3
"mean" 0.2612768 1 3
"mean" 0.24486664 1 3
"mean" 0.27861767 1 3
"mean" 0.26804369 1 3
"mean" 0.27364874 1 3
"mean" 0.27792867 1 3
"mean" 0.27786886 1 3
"mean" 0.29024824 1 3
"mean" 0.28122698 1 3
"mean" 0.29496156 1 3
"mean" 0.29758243 1 3
"mean" 0.29063575 1 3
"mean" 0.27770711 1 3
"mean" 0.27300859 1 3
"mean" 0.27407041 1 3
"mean" 0.28287247 1 3
"mean" 0.27699958 1 3
"mean" 0.27264024 1 3
"mean" 0.28049483 1 3
"mean" 0.28213962 1 3
"mean" 0.26791366 1 3
"mean" 0.22616075 1 3
"mean" 0.34236147 1 3
"mean" 0.30918786 1 3
"mean" 0.32839403 1 3
"mean" 0.24894849 1 3
"mean" 0.23587587 1 3
"mean" 0.28108608 1 3
"mean" 0.27670047 1 3
"mean" 0.27475355 1 3
"mean" 0.27468606 1 3
"mean" 0.27931286 1 3
"mean" 0.27969764 1 3
"mean" 0.28034562 1 3
"mean" 0.2774361 1 3
"mean" 0.13125238 1 3
"mean" 0.36121188 1 3
"mean" 0.25968094 1 3
"mean" 0.27615756 1 3
"mean" 0.28342351 1 3
"mean" 0.28339096 1 3
"mean" 0.27768061 1 3
"mean" 0.27570584 1 3
"mean" 0.27870455 1 3
"mean" 0.28298767 1 3
"mean" 0.28376718 1 3
"mean" 0.27515858 1 3
"mean" 0.27617573 1 3
"mean" 0.29028719 1 3
"mean" 0.25043299 1 3
"mean" 0.32786904 1 3
"mean" 0.30185875 1 3
"mean" 0.28446165 1 3
"mean" 0.28960197 1 3
"mean" 0.26192646 1 3
"mean" 0.22620799 1 3
"mean" 0.23452938 1 3
"mean" 0.23975482 1 3
"mean" 0.29704619 1 3
"mean" 0.35051994 1 3
"mean" 0.29688239 1 3
"mean" 0.24206269 1 3
"mean" 0.23494583 1 3
"mean" 0.29398061 1 3
"mean" 0.30187688 1 3
"mean" 0.22356805 1 3
"mean" 0.18082048 1 3
"mean" 0.32962567 1 3
"mean" 0.33606288 1 3
"mean" 0.22117875 1 3
"mean" 0.2467954 1 3
"mean" 0.28482415 1 3
"mean" 0.31149451 1 3
"mean" 0.32773782 1 3
"mean" 0.26303998 1 3
"mean" 0.19515077 1 3
"mean" 0.24275744 1 3
"mean" 0.35641935 1 3
"mean" 0.34211244 1 3
"mean" 0.26375943 1 3
"mean" 0.27857697 1 3
"mean" 0.28524939 1 3
"mean" 0.25456071 1 3
"mean" 0.27689933 1 3
"mean" 0.31852328 1 3
"mean" 0.21680114 1 3
"mean" 0.24871013 1 3
"mean" 0.42147549 1 3
"mean" 0.21488596 1 3
"mean" 0.18038232 1 3
"mean" 0.25268551 1 3
"mean" 0.35030454 1 3
"mean" 0.3594459 1 3
"mean" 0.45014933 1 3
"mean" 0.20255027 1 3
"mean" 0.075547189 1 3
"mean" 0.43103639 1 3
"mean" 0.43865363 1 3
"mean" 0.12555853 1 3
"mean" 0.22529531 1 3
"mean" 0.38477687 1 3
"mean" 0.24990971 1 3
"mean" 0.30613493 1 3
"mean" 0.43563467 1 3
"mean" 0.17910807 1 3
"mean" 0.24629555 1 3
"mean" 0.3686516 1 3
"mean" 0.3474603 1 3
"mean" 0.27876023 1 3
"mean" 0.24088216 1 3
"mean" 0.29857047 1 3
"mean" 0.32524092 1 3
"mean" 0.24050929 1 3
"mean" 0.18710156 1 3
"mean" 0.24642972 1 3
"mean" 0.29687678 1 3
"mean" 0.32232811 1 3
"mean" 0.34894838 1 3
"mean" 0.30557077 1 3
"mean" 0.30535108 1 3
"mean" 0.25482202 1 3
"mean" 0.31993965 1 3
"mean" 0.36093061 1 3
"mean" 0.27503015 1 3
"mean" 0.27159427 1 3
"mean" 0.27982103 1 3
"mean" 0.21295066 1 3
"mean" 0.20944376 1 3
"mean" 0.26872071 1 3
"mean" 0.24720227 1 3
"mean" 0.25878924 1 3
"mean" 0.29173316 1 3
"mean" 0.28283651 1 3
"mean" 0.27576663 1 3
"mean" 0.27471934 1 3
"mean" 0.27628775 1 3
"mean" 0.29063471 1 3
"mean" 0.27903149 1 3
"mean" 0.27482438 1 3
"mean" 0.28056696 1 3
"mean" 0.27693786 1 3
"mean" 0.27427982 1 3
"mean" 0.28047468 1 3
"mean" 0.44245083 1 3
"mean" 0.26595632 1 3
"mean" 0.27435711 1 3
"mean" 0.28316633 1 3
"mean" 0.27439504 1 3
"mean" 0.27963345 1 3
"mean" 0.28080467 1 3
"mean" 0.27275585 1 3
"mean" 0.27614594 1 3
"mean" 0.27866474 1 3
"mean" 0.28260973 1 3
"mean" 0.2805821 1 3
"mean" 0.27516393 1 3
"mean" 0.27716646 1 3
"mean" 0.23786802 1 3
"mean" 0.27541002 1 3
"mean" 0.28588542 1 3
"mean" 0.2774492 1 3
"mean" 0.27311457 1 3
"mean" 0.27969369 1 3
"mean" 0.28240857 1 3
"mean" 0.27756332 1 3
"mean" 0.27795738 1 3
"mean" 0.27621921 1 3
"mean" 0.27503885 1 3
"mean" 0.31668289 1 3
"mean" 0.28877233 1 3
"mean" 0.27044966 1 3
"mean" 0.27971707 1 3
"mean" 0.28001224 1 3
"mean" 0.27778224 1 3
"mean" 0.27933192 1 3
"mean" 0.27640185 1 3
"mean" 0.27549067 1 3
"mean" 0.27758551 1 3
"mean" 0.32546189 1 3
"mean" 0.32037131 1 3
"mean" 0.24265357 1 3
"mean" 0.27383644 1 3
"mean" 0.27820869 1 3
"mean" 0.27389678 1 3
"mean" 0.27446675 1 3
"mean" 0.27485031 1 3
"mean" 0.27604595 1 3
"mean" 0.27771076 1 3
"mean" 0.26812849 1 3
"mean" 0.25612513 1 3
"mean" 0.34525312 1 3
"mean" 0.28297777 1 3
"mean" 0.26426907 1 3
"mean" 0.27956997 1 3
"mean" 0.27705586 1 3
"mean" 0.27803294 1 3
"mean" 0.2794083 1 3
"mean" 0.27517386 1 3
"mean" 0.27727594 1 3
"mean" 0.28008589 1 3
"mean" 0.2659384 1 3
"mean" 0.27605631 1 3
"mean" 0.26875287 1 3
"mean" 0.357201 1 3
"mean" 0.22372438 1 3
"mean" 0.25894125 1 3
"mean" 0.34335917 1 3
"mean" 0.21738805 1 3
"mean" 0.32439984 1 3
"mean" 0.3017675 1 3
"mean" 0.20503334 1 3
"mean" 0.34233159 1 3
